"A_LEMMA","A_SYNSETID","A_TAGCOUNT","A_LEXDOMAINNAME","A_LEXDOMAINID","A_POS","A_SHOWALL","A_DEFINITION","A_SAMPLESET","A_HIDEALL","A_SENSENUM","B_LINKID","D_LINK","C_SYNSETID","C_LEXDOMAINNAME","C_LEXDOMAINID","C_POS","C_SHOWALL","C_DEFINITION","C_SAMPLESET","C_HIDEALL"
"nerve center",108446331,,"noun.location",15,"n","nerve centre#1(nerve_centre%1:15:00::),nerve center#1(nerve_center%1:15:00::)","a center that provides information and control","the nerve center of the diamond industry is in Amsterdam","nerve centre,nerve center",1,93,"domain region",108752627,"noun.location",15,"n","Canada#1(canada%1:15:00::)","a nation in northern North America; the French were the first Europeans to settle in mainland Canada","the border between the United States and Canada is the longest unguarded border in the world","Canada"
"jumper",104310230,,"noun.artifact",6,"n","sweater#1(sweater%1:06:00::),jumper#3(jumper%1:06:04::)","a crocheted or knitted garment covering the upper part of the body","","sweater,jumper",3,93,"domain region",108793769,"noun.location",15,"n","Britain#1(britain%1:15:00::),Great Britain#1(great_britain%1:15:01::),United Kingdom of Great Britain and Northern Ireland#1(united_kingdom_of_great_britain_and_northern_ireland%1:15:00::),UK#1(uk%1:15:00::),United Kingdom#1(united_kingdom%1:15:00::),U.K.#1(u.k.%1:15:00::)","a monarchy in northwestern Europe occupying most of the British Isles; divided into England and Scotland and Wales and Northern Ireland; `Great Britain' is often used loosely to refer to the United Kingdom","","Britain,Great Britain,United Kingdom of Great Britain and Northern Ireland,UK,United Kingdom,U.K."
"centre",107532868,,"noun.food",13,"n","centre#5(centre%1:13:00::),center#14(center%1:13:00::)","the sweet central portion of a piece of candy that is enclosed in chocolate or some other covering","","centre,center",5,93,"domain region",108752627,"noun.location",15,"n","Canada#1(canada%1:15:00::)","a nation in northern North America; the French were the first Europeans to settle in mainland Canada","the border between the United States and Canada is the longest unguarded border in the world","Canada"
"current account",113299946,,"noun.possession",21,"n","checking account#1(checking_account%1:21:00::),chequing account#1(chequing_account%1:21:00::),current account#2(current_account%1:21:01::)","a bank account against which the depositor can draw checks that are payable on demand","","checking account,chequing account,current account",2,93,"domain region",108752627,"noun.location",15,"n","Canada#1(canada%1:15:00::)","a nation in northern North America; the French were the first Europeans to settle in mainland Canada","the border between the United States and Canada is the longest unguarded border in the world","Canada"
"center",201856200,,"verb.motion",38,"v","centre#1(centre%2:38:00::),center#3(center%2:38:00::)","move into the center","That vase in the picture is not centered","centre,center",3,93,"domain region",108793769,"noun.location",15,"n","Britain#1(britain%1:15:00::),Great Britain#1(great_britain%1:15:01::),United Kingdom of Great Britain and Northern Ireland#1(united_kingdom_of_great_britain_and_northern_ireland%1:15:00::),UK#1(uk%1:15:00::),United Kingdom#1(united_kingdom%1:15:00::),U.K.#1(u.k.%1:15:00::)","a monarchy in northwestern Europe occupying most of the British Isles; divided into England and Scotland and Wales and Northern Ireland; `Great Britain' is often used loosely to refer to the United Kingdom","","Britain,Great Britain,United Kingdom of Great Britain and Northern Ireland,UK,United Kingdom,U.K."
"metrestick",103716488,,"noun.artifact",6,"n","metrestick#1(metrestick%1:06:00::),meterstick#1(meterstick%1:06:00::)","a rule one meter long (usually marked off in centimeters and millimeters)","","metrestick,meterstick",1,93,"domain region",108752627,"noun.location",15,"n","Canada#1(canada%1:15:00::)","a nation in northern North America; the French were the first Europeans to settle in mainland Canada","the border between the United States and Canada is the longest unguarded border in the world","Canada"
"detention cell",102912399,,"noun.artifact",6,"n","detention cell#1(detention_cell%1:06:00::),detention centre#1(detention_centre%1:06:00::),bullpen#2(bullpen%1:06:00::)","a large cell where prisoners (people awaiting trial or sentence or refugees or illegal immigrants) are confined together temporarily","","detention cell,detention centre,bullpen",1,93,"domain region",108793769,"noun.location",15,"n","Britain#1(britain%1:15:00::),Great Britain#1(great_britain%1:15:01::),United Kingdom of Great Britain and Northern Ireland#1(united_kingdom_of_great_britain_and_northern_ireland%1:15:00::),UK#1(uk%1:15:00::),United Kingdom#1(united_kingdom%1:15:00::),U.K.#1(u.k.%1:15:00::)","a monarchy in northwestern Europe occupying most of the British Isles; divided into England and Scotland and Wales and Northern Ireland; `Great Britain' is often used loosely to refer to the United Kingdom","","Britain,Great Britain,United Kingdom of Great Britain and Northern Ireland,UK,United Kingdom,U.K."
"centre",108445915,,"noun.location",15,"n","centre#4(centre%1:15:03::),center#11(center%1:15:02::)","a place where some particular activity is concentrated","they received messages from several centers","centre,center",4,93,"domain region",108752627,"noun.location",15,"n","Canada#1(canada%1:15:00::)","a nation in northern North America; the French were the first Europeans to settle in mainland Canada","the border between the United States and Canada is the longest unguarded border in the world","Canada"
"trolley car",104276680,1,"noun.artifact",6,"n","streetcar#1(streetcar%1:06:00::),trolley#1(trolley%1:06:00::),trolley car#1(trolley_car%1:06:00::),tramcar#2(tramcar%1:06:01::),tram#3(tram%1:06:01::)","a wheeled vehicle that runs on rails and is propelled by electricity","","streetcar,trolley,trolley car,tramcar,tram",1,93,"domain region",108793769,"noun.location",15,"n","Britain#1(britain%1:15:00::),Great Britain#1(great_britain%1:15:01::),United Kingdom of Great Britain and Northern Ireland#1(united_kingdom_of_great_britain_and_northern_ireland%1:15:00::),UK#1(uk%1:15:00::),United Kingdom#1(united_kingdom%1:15:00::),U.K.#1(u.k.%1:15:00::)","a monarchy in northwestern Europe occupying most of the British Isles; divided into England and Scotland and Wales and Northern Ireland; `Great Britain' is often used loosely to refer to the United Kingdom","","Britain,Great Britain,United Kingdom of Great Britain and Northern Ireland,UK,United Kingdom,U.K."
"center",105744194,3,"noun.cognition",9,"n","center of attention#1(center_of_attention%1:09:00::),centre of attention#1(centre_of_attention%1:09:00::),center#6(center%1:09:01::),centre#7(centre%1:09:01::)","the object upon which interest and attention focuses","his stories made him the center of the party","center of attention,centre of attention,center,centre",6,93,"domain region",108793769,"noun.location",15,"n","Britain#1(britain%1:15:00::),Great Britain#1(great_britain%1:15:01::),United Kingdom of Great Britain and Northern Ireland#1(united_kingdom_of_great_britain_and_northern_ireland%1:15:00::),UK#1(uk%1:15:00::),United Kingdom#1(united_kingdom%1:15:00::),U.K.#1(u.k.%1:15:00::)","a monarchy in northwestern Europe occupying most of the British Isles; divided into England and Scotland and Wales and Northern Ireland; `Great Britain' is often used loosely to refer to the United Kingdom","","Britain,Great Britain,United Kingdom of Great Britain and Northern Ireland,UK,United Kingdom,U.K."
"heart",108455703,5,"noun.location",15,"n","center#1(center%1:15:01::),middle#1(middle%1:15:00::),centre#2(centre%1:15:01::),heart#4(heart%1:15:00::),eye#4(eye%1:15:00::)","an area that is approximately central within some larger region","it is in the center of town|they ran forward into the heart of the struggle|they were in the eye of the storm","center,middle,centre,heart,eye",4,93,"domain region",108752627,"noun.location",15,"n","Canada#1(canada%1:15:00::)","a nation in northern North America; the French were the first Europeans to settle in mainland Canada","the border between the United States and Canada is the longest unguarded border in the world","Canada"
"center of immersion",108454317,,"noun.location",15,"n","center of buoyancy#1(center_of_buoyancy%1:15:00::),centre of immersion#1(centre_of_immersion%1:15:00::),centre of buoyancy#1(centre_of_buoyancy%1:15:00::),center of immersion#1(center_of_immersion%1:15:00::)","(physics) the center of mass of the immersed part of ship or other floating object","","center of buoyancy,centre of immersion,centre of buoyancy,center of immersion",1,93,"domain region",108752627,"noun.location",15,"n","Canada#1(canada%1:15:00::)","a nation in northern North America; the French were the first Europeans to settle in mainland Canada","the border between the United States and Canada is the longest unguarded border in the world","Canada"
"human-centered",301265528,,"adj.all",0,"s","human-centered#1(human-centered%5:00:00:humane:00),human-centred#1(human-centred%5:00:00:humane:00),humanitarian#1(humanitarian%5:00:00:humane:00),humanistic#4(humanistic%5:00:00:humane:00),humanist#4(humanist%5:00:00:humane:00)","marked by humanistic values and devotion to human welfare","a humane physician|respect and humanistic regard for all members of our species|released the prisoner for humanitarian reasons","human-centered,human-centred,humanitarian,humanistic,humanist",1,93,"domain region",108793769,"noun.location",15,"n","Britain#1(britain%1:15:00::),Great Britain#1(great_britain%1:15:01::),United Kingdom of Great Britain and Northern Ireland#1(united_kingdom_of_great_britain_and_northern_ireland%1:15:00::),UK#1(uk%1:15:00::),United Kingdom#1(united_kingdom%1:15:00::),U.K.#1(u.k.%1:15:00::)","a monarchy in northwestern Europe occupying most of the British Isles; divided into England and Scotland and Wales and Northern Ireland; `Great Britain' is often used loosely to refer to the United Kingdom","","Britain,Great Britain,United Kingdom of Great Britain and Northern Ireland,UK,United Kingdom,U.K."
"human-centered",301265528,,"adj.all",0,"s","human-centered#1(human-centered%5:00:00:humane:00),human-centred#1(human-centred%5:00:00:humane:00),humanitarian#1(humanitarian%5:00:00:humane:00),humanistic#4(humanistic%5:00:00:humane:00),humanist#4(humanist%5:00:00:humane:00)","marked by humanistic values and devotion to human welfare","a humane physician|respect and humanistic regard for all members of our species|released the prisoner for humanitarian reasons","human-centered,human-centred,humanitarian,humanistic,humanist",1,93,"domain region",108752627,"noun.location",15,"n","Canada#1(canada%1:15:00::)","a nation in northern North America; the French were the first Europeans to settle in mainland Canada","the border between the United States and Canada is the longest unguarded border in the world","Canada"
"centre stage",113886744,,"noun.state",26,"n","centre stage#1(centre_stage%1:26:00::),center stage#1(center_stage%1:26:00::)","a position of prominence or importance","","centre stage,center stage",1,93,"domain region",108752627,"noun.location",15,"n","Canada#1(canada%1:15:00::)","a nation in northern North America; the French were the first Europeans to settle in mainland Canada","the border between the United States and Canada is the longest unguarded border in the world","Canada"
"centimeter",113595546,3,"noun.quantity",23,"n","centimeter#1(centimeter%1:23:00::),cm#1(cm%1:23:00::),centimetre#1(centimetre%1:23:00::)","a metric unit of length equal to one hundredth of a meter","","centimeter,cm,centimetre",1,93,"domain region",108793769,"noun.location",15,"n","Britain#1(britain%1:15:00::),Great Britain#1(great_britain%1:15:01::),United Kingdom of Great Britain and Northern Ireland#1(united_kingdom_of_great_britain_and_northern_ireland%1:15:00::),UK#1(uk%1:15:00::),United Kingdom#1(united_kingdom%1:15:00::),U.K.#1(u.k.%1:15:00::)","a monarchy in northwestern Europe occupying most of the British Isles; divided into England and Scotland and Wales and Northern Ireland; `Great Britain' is often used loosely to refer to the United Kingdom","","Britain,Great Britain,United Kingdom of Great Britain and Northern Ireland,UK,United Kingdom,U.K."
"focus",200724258,6,"verb.cognition",31,"v","pore#1(pore%2:31:00::),focus#1(focus%2:31:00::),rivet#1(rivet%2:31:00::),centre#2(centre%2:31:00::),center#2(center%2:31:00::),concentrate#2(concentrate%2:31:00::)","direct one's attention on something","Please focus on your studies and not on your hobbies","pore,focus,rivet,centre,center,concentrate",1,93,"domain region",108793769,"noun.location",15,"n","Britain#1(britain%1:15:00::),Great Britain#1(great_britain%1:15:01::),United Kingdom of Great Britain and Northern Ireland#1(united_kingdom_of_great_britain_and_northern_ireland%1:15:00::),UK#1(uk%1:15:00::),United Kingdom#1(united_kingdom%1:15:00::),U.K.#1(u.k.%1:15:00::)","a monarchy in northwestern Europe occupying most of the British Isles; divided into England and Scotland and Wales and Northern Ireland; `Great Britain' is often used loosely to refer to the United Kingdom","","Britain,Great Britain,United Kingdom of Great Britain and Northern Ireland,UK,United Kingdom,U.K."
"kilometre",113596706,,"noun.quantity",23,"n","kilometer#1(kilometer%1:23:00::),km#1(km%1:23:00::),klick#1(klick%1:23:00::),kilometre#1(kilometre%1:23:00::)","a metric unit of length equal to 1000 meters (or 0.621371 miles)","","kilometer,km,klick,kilometre",1,93,"domain region",108752627,"noun.location",15,"n","Canada#1(canada%1:15:00::)","a nation in northern North America; the French were the first Europeans to settle in mainland Canada","the border between the United States and Canada is the longest unguarded border in the world","Canada"
"centre of gravity",108454624,,"noun.location",15,"n","centre of gravity#1(centre_of_gravity%1:15:00::),center of gravity#1(center_of_gravity%1:15:00::)","the point within something at which gravity can be considered to act; in uniform gravity it is equal to the center of mass","","centre of gravity,center of gravity",1,93,"domain region",108752627,"noun.location",15,"n","Canada#1(canada%1:15:00::)","a nation in northern North America; the French were the first Europeans to settle in mainland Canada","the border between the United States and Canada is the longest unguarded border in the world","Canada"
